id_person,dob,city,state,country,region,group,lat,long
239923,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253773,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253817,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253963,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
259103,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
259293,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
266882,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267537,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267684,1995,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
237802,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
237879,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
238107,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253775,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253783,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253819,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253937,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256370,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256428,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
258308,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
259110,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
260494,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
260723,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267476,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
270812,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289569,1996,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
253778,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256385,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256391,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256438,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256642,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256857,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256878,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
256926,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
257073,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
257080,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
259129,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
259144,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
260531,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267322,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267397,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267473,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267503,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267531,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267672,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267904,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
269454,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289615,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
291436,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
292518,1997,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
266324,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267009,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267013,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267324,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267554,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267626,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267668,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
269456,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289614,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289645,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290142,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290161,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290181,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290195,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290222,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290225,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290304,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
292526,1998,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
267026,1998,Maracay,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
289463,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289468,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289498,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289513,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
289630,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290119,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290261,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290318,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290830,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
290880,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
291855,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
292242,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
292248,1999,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
293211,1999,Maremare,,VE,South America,Latin America and the Caribbean,10.329235,-63.517112
228153,1995,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
238538,1995,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
237711,1996,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
267466,1996,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
267876,1997,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
290237,1998,Margarita,,VE,South America,Latin America and the Caribbean,6.756436,-69.456649
237797,1996,Mariara,Carabobo,VE,South America,Latin America and the Caribbean,10.280343,-67.686595
253828,1997,Mariara,Carabobo,VE,South America,Latin America and the Caribbean,10.280343,-67.686595
257142,1995,Marietta,GA,US,Northern America,Northern America,33.952847,-84.549615
257616,1995,Marietta,GA,US,Northern America,Northern America,33.952847,-84.549615
290793,1997,Marietta,GA,US,Northern America,Northern America,33.952847,-84.549615
290785,1998,Marietta,GA,US,Northern America,Northern America,33.952847,-84.549615
238340,1996,Marilia,Sao Paulo,BR,South America,Latin America and the Caribbean,-22.217108,-49.95006
266883,1997,Marilia,Sao Paulo,BR,South America,Latin America and the Caribbean,-22.217108,-49.95006
267517,1997,Marilia,Sao Paulo,BR,South America,Latin America and the Caribbean,-22.217108,-49.95006
291884,1995,Martinsville,VA,US,Northern America,Northern America,36.691526,-79.872539
238872,1995,Maryville,TN,US,Northern America,Northern America,35.756472,-83.970459
239380,1995,Mason,OH,US,Northern America,Northern America,39.360059,-84.309939
269579,1995,Matanzas,,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
292319,1996,Matanzas,,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
261846,1998,Matanzas,,CU,Caribbean,Latin America and the Caribbean,23.046993,-81.579315
256383,1995,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
256637,1995,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267603,1995,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
238202,1996,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
238470,1996,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
260520,1996,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
253782,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
256279,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267342,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267687,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267709,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
270067,1997,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267345,1998,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267579,1998,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
267673,1998,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
270094,1998,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
291427,1998,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
290278,1999,Maturin,Monagas,VE,South America,Latin America and the Caribbean,9.745229,-63.179987
268222,1996,Mayaguez,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
268086,1997,Mayaguez,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
258728,1995,Mayfield,OH,US,Northern America,Northern America,41.541872,-81.439452
270814,1995,Mazatlan,Sinaloa,MX,Central America,Latin America and the Caribbean,23.223437,-106.416192
267395,1997,Mazatlan,Sinaloa,MX,Central America,Latin America and the Caribbean,23.223437,-106.416192
268269,1995,McCalla,AL,US,Northern America,Northern America,33.306232,-87.024166
239593,1995,McDonough,GA,US,Northern America,Northern America,33.447336,-84.146862
267972,1997,McDonough,GA,US,Northern America,Northern America,33.447336,-84.146862
238855,1995,Mebane,NC,US,Northern America,Northern America,36.095972,-79.266962
239355,1995,Melbourne,FL,US,Northern America,Northern America,28.083627,-80.608109
231902,1995,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
236127,1995,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
244457,1995,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
268125,1996,Melbourne,FL,US,Northern America,Northern America,28.083627,-80.608109
231883,1996,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
256610,1996,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
256611,1996,Melbourne,,AU,Australia and New Zealand,Oceania,-37.814218,144.963161
267961,1997,Melrose,MA,US,Northern America,Northern America,42.456432,-71.064182
254274,1995,Memphis,TN,US,Northern America,Northern America,35.149022,-90.051628
238567,1996,Memphis,TN,US,Northern America,Northern America,35.149022,-90.051628
267975,1997,Memphis,TN,US,Northern America,Northern America,35.149022,-90.051628
239602,1995,Merced,CA,US,Northern America,Northern America,37.302957,-120.484327
239673,1995,Merida,Merida,VE,South America,Latin America and the Caribbean,8.597429,-71.144303
238376,1996,Merida,Merida,VE,South America,Latin America and the Caribbean,8.597429,-71.144303
254001,1996,Merida,Merida,VE,South America,Latin America and the Caribbean,8.597429,-71.144303
271024,1996,Merida,Yucatan,MX,Central America,Latin America and the Caribbean,20.967141,-89.6237
238672,1995,Meridian,ID,US,Northern America,Northern America,43.60863,-116.392326
239310,1995,Mesa,AZ,US,Northern America,Northern America,33.436188,-111.586066
268159,1995,Mesa,AZ,US,Northern America,Northern America,33.436188,-111.586066
256664,1995,Mexicali,Baja California,MX,Central America,Latin America and the Caribbean,32.62007,-115.44407
238322,1996,Mexicali,Baja California,MX,Central America,Latin America and the Caribbean,32.62007,-115.44407
267898,1996,Mexicali,Baja California,MX,Central America,Latin America and the Caribbean,32.62007,-115.44407
280851,1996,Mexicali,Baja California,MX,Central America,Latin America and the Caribbean,32.62007,-115.44407
253266,1998,Mexicali,Baja California,MX,Central America,Latin America and the Caribbean,32.62007,-115.44407
268314,1996,Mexico,Distrito Federal,MX,Central America,Latin America and the Caribbean,19.43253,-99.13321
238935,1995,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
239360,1995,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
257541,1995,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
258153,1995,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
268209,1995,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
238450,1996,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
257168,1996,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
257566,1996,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
290233,1996,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
291394,1998,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
294024,1998,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
291425,1995,Miches,,DO,Caribbean,Latin America and the Caribbean,18.983425,-69.048896
268546,1996,Miches,,DO,Caribbean,Latin America and the Caribbean,18.983425,-69.048896
267887,1998,Miches,,DO,Caribbean,Latin America and the Caribbean,18.983425,-69.048896
239511,1995,Walnut Creek,California,US,Northern America,Northern America,37.906313,-122.064963
268131,1997,Walnut Creek,California,US,Northern America,Northern America,37.906313,-122.064963
254492,1995,Mill Valley,CA,US,Northern America,Northern America,37.906037,-122.544976
257357,1995,Milton,GA,US,Northern America,Northern America,34.132163,-84.300666
271582,1995,Milton,GA,US,Northern America,Northern America,34.132163,-84.300666
268006,1997,West Covina,California,US,Northern America,Northern America,34.068621,-117.938953
258214,1995,Minneapolis,MN,US,Northern America,Northern America,44.9773,-93.265469
257323,1995,Miramar,FL,US,Northern America,Northern America,25.975911,-80.334721
268122,1996,Mission Viejo,CA,US,Northern America,Northern America,33.596569,-117.659405
238837,1995,Mississauga,ON,CA,Northern America,Northern America,43.589285,-79.644165
239247,1995,Mississauga,ON,CA,Northern America,Northern America,43.589285,-79.644165
267960,1997,Mississauga,ON,CA,Northern America,Northern America,43.589285,-79.644165
268016,1997,Mississauga,ON,CA,Northern America,Northern America,43.589285,-79.644165
291400,1998,Mississauga,ON,CA,Northern America,Northern America,43.589285,-79.644165
238670,1995,Mobile,AL,US,Northern America,Northern America,30.694357,-88.043054
287194,1995,Mobile,AL,US,Northern America,Northern America,30.694357,-88.043054
238371,1995,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
238412,1995,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
256323,1995,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
256437,1995,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267592,1995,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
238271,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
238329,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
238477,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
256222,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
256292,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
256879,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
260246,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267594,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267602,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267880,1996,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
257189,1997,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267488,1997,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267641,1997,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
269477,1997,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
271146,1997,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
267632,1998,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
289533,1998,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
289552,1998,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
289638,1999,Moca,,DO,Caribbean,Latin America and the Caribbean,19.394647,-70.526157
268231,1996,Modesto,CA,US,Northern America,Northern America,37.639097,-120.996878
267596,1996,Moncion,,DO,Caribbean,Latin America and the Caribbean,19.411408,-71.155673
238108,1995,Monclova,Coahuila,MX,Central America,Latin America and the Caribbean,26.905722,-101.424266
269485,1996,Monclova,Coahuila,MX,Central America,Latin America and the Caribbean,26.905722,-101.424266
238657,1995,Monroe,CT,US,Northern America,Northern America,41.332596,-73.207336
258410,1995,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
257047,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
257076,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
257450,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
260492,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
268356,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
290159,1996,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
267532,1997,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
267606,1997,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
293984,1997,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
292347,1999,Monte Cristi,,DO,Caribbean,Latin America and the Caribbean,19.850353,-71.644202
240415,1995,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
271105,1995,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
289449,1997,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
291847,1997,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
267552,1998,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
290133,1998,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
289472,1999,Monte Plata,Monte Plata,DO,Caribbean,Latin America and the Caribbean,18.810064,-69.787535
269572,1996,Monterrey,Nuevo Leon,MX,Central America,Latin America and the Caribbean,25.669657,-100.317819
238881,1995,Montgomery,AL,US,Northern America,Northern America,32.366966,-86.300648
238269,1995,Montreal,QC,CA,Northern America,Northern America,45.522451,-73.591283
257926,1996,Montreal,QC,CA,Northern America,Northern America,45.522451,-73.591283
292385,1999,Montreal,QC,CA,Northern America,Northern America,45.522451,-73.591283
277724,1995,Mooresville,NC,US,Northern America,Northern America,35.570746,-80.818299
237713,1996,Moron,Carabobo,VE,South America,Latin America and the Caribbean,10.491469,-68.197417
290170,1999,Moron,,VE,South America,Latin America and the Caribbean,8.483559,-63.792822
268109,1997,Wellington,Colorado,US,Northern America,Northern America,40.703871,-105.008586
238598,1995,Mount Pleasant,SC,US,Northern America,Northern America,32.794065,-79.862585
257147,1996,Mount Pleasant,TX,US,Northern America,Northern America,33.156786,-94.968269
228165,1995,Mount St. Aignan,,FR,Western Europe,Europe,49.4679,1.0813
257348,1996,Murrieta,CA,US,Northern America,Northern America,33.560832,-117.210656
268019,1996,Myrtle Beach,SC,US,Northern America,Northern America,33.695646,-78.890041
239189,1995,Nabus,,DO,Caribbean,Latin America and the Caribbean,19.097403,-70.302803
224689,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
257224,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
258913,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
259140,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
260949,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
261208,1995,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
256243,1996,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
256417,1996,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
267548,1996,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
270091,1996,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
267610,1997,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
267711,1997,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
291846,1997,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
267899,1998,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
290279,1998,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
290848,1998,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
293988,1998,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
294061,1998,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
293542,1999,Nagua,,DO,Caribbean,Latin America and the Caribbean,19.375715,-69.850353
257847,1995,Naguabo,,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
253815,1997,Naguanagua,Carabobo,VE,South America,Latin America and the Caribbean,10.249654,-68.014623
293825,1997,Naguanagua,Carabobo,VE,South America,Latin America and the Caribbean,10.249654,-68.014623
267380,1998,Naguanagua,Carabobo,VE,South America,Latin America and the Caribbean,10.249654,-68.014623
256372,1996,Nandaime,Granada,NI,Central America,Latin America and the Caribbean,11.756423,-86.05308
254864,1995,Naperville,IL,US,Northern America,Northern America,41.772911,-88.147867
257737,1995,Naples,FL,US,Northern America,Northern America,26.142036,-81.79481
268121,1996,Naples,FL,US,Northern America,Northern America,26.142036,-81.79481
268406,1995,Nashville,TN,US,Northern America,Northern America,36.16223,-86.774353
257407,1995,Nassau,New Providence,BS,Caribbean,Latin America and the Caribbean,25.078346,-77.338333
271108,1996,Nassau,New Providence,BS,Caribbean,Latin America and the Caribbean,25.078346,-77.338333
280914,1997,Nassau,New Providence,BS,Caribbean,Latin America and the Caribbean,25.078346,-77.338333
290357,1998,Nassau,New Providence,BS,Caribbean,Latin America and the Caribbean,25.078346,-77.338333
292274,1998,Nassau,New Providence,BS,Caribbean,Latin America and the Caribbean,25.078346,-77.338333
267925,1996,Navarrete,,DO,Caribbean,Latin America and the Caribbean,19.563333,-70.874763
240045,1995,Navojoa,Sonora,MX,Central America,Latin America and the Caribbean,27.079222,-109.447501
267705,1997,Navojoa,Sonora,MX,Central America,Latin America and the Caribbean,27.079222,-109.447501
290256,1998,Neiba,Baoruco,DO,Caribbean,Latin America and the Caribbean,18.485351,-71.419925
239083,1995,Nelson,BC,CA,Northern America,Northern America,49.494202,-117.287868
291878,1995,Woodland Park,Colorado,US,Northern America,Northern America,39.009936,-105.045003
258636,1995,East Windsor,Connecticut,US,Northern America,Northern America,41.915632,-72.613073
291971,1998,Norwalk,Connecticut,US,Northern America,Northern America,41.117597,-73.407897
239626,1995,Waterbury,Connecticut,US,Northern America,Northern America,41.558153,-73.051497
257713,1996,Waterford,Connecticut,US,Northern America,Northern America,41.346147,-72.131768
291876,1998,Windsor,Connecticut,US,Northern America,Northern America,41.852598,-72.643702
259958,1995,Georgetown,District of Columbia,US,Northern America,Northern America,38.905199,-77.062785
228147,1995,Washington,District of Columbia,US,Northern America,Northern America,38.894955,-77.036646
291937,1996,Middletown,Delaware,US,Northern America,Northern America,39.449556,-75.716321
291977,1995,Newark,Delaware,US,Northern America,Northern America,39.685219,-75.750829
291387,1998,Newark,Delaware,US,Northern America,Northern America,39.685219,-75.750829
257627,1996,Wilmington,Delaware,US,Northern America,Northern America,39.745947,-75.546589
257592,1995,Clearwater,Florida,US,Northern America,Northern America,27.965853,-82.800103
292143,1998,Clearwater,Florida,US,Northern America,Northern America,27.965853,-82.800103
290794,1997,Crawfordville,Florida,US,Northern America,Northern America,30.176036,-84.375178
266952,1995,Lake Worth,Florida,US,Northern America,Northern America,26.621213,-80.062673
257699,1995,Wellington,Florida,US,Northern America,Northern America,26.658678,-80.241436
268038,1995,Wesley Chapel,Florida,US,Northern America,Northern America,28.23973,-82.327866
291385,1998,West Orange,Florida,US,Northern America,Northern America,30.227698,-85.024915
268094,1997,West Palm Beach,Florida,US,Northern America,Northern America,26.715343,-80.053375
291912,1996,Williston,Florida,US,Northern America,Northern America,29.38747,-82.446771
267986,1997,Winter Haven,Florida,US,Northern America,Northern America,28.022244,-81.732857
268550,1995,Nigua,,DO,Caribbean,Latin America and the Caribbean,18.390913,-70.044275
267301,1998,Nigua,,DO,Caribbean,Latin America and the Caribbean,18.390913,-70.044275
257446,1995,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
267561,1995,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
267656,1995,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
239810,1996,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
267562,1996,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
267612,1997,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
289505,1997,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
292711,1997,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
289643,1998,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
290274,1998,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
289473,1999,Nizao,,DO,Caribbean,Latin America and the Caribbean,18.247188,-70.212045
238425,1995,Nogales,Sonora,MX,Central America,Latin America and the Caribbean,31.323557,-110.952414
268215,1997,Nogales,AZ,US,Northern America,Northern America,31.365496,-110.933567
290306,1997,Nogales,Sonora,MX,Central America,Latin America and the Caribbean,31.323557,-110.952414
