id_person,season,classifica,category,league_name,team_name,team_id
188362,2016,A+,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater
188364,2016,A,MiLB,South Atlantic,Hickory,2016_SouthAtlantic_Hickory
188368,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
188369,2016,A-,MiLB,New York-Pennsylvania,Tri-City,2016_NewYork-Pennsylvania_Tri-City
188374,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
188375,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188377,2016,AA,MiLB,Eastern,New Hampshire,2016_Eastern_NewHampshire
188380,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188382,2016,AAA,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity
188382,2016,AA,MiLB,Texas,Tulsa,2016_Texas_Tulsa
188385,2016,AAA,MiLB,International,Durham,2016_International_Durham
188388,2016,AAA,MiLB,International,Gwinnett,2016_International_Gwinnett
188388,2016,AA,MiLB,Southern,Mississippi,2016_Southern_Mississippi
188389,2016,Rk,MiLB,Arizona,Royals,2016_Arizona_Royals
188389,2016,A+,MiLB,Carolina,Wilmington,2016_Carolina_Wilmington
188389,2016,AA,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas
188390,2016,A+,MiLB,Carolina,Myrtle Beach,2016_Carolina_MyrtleBeach
188390,2016,AA,MiLB,Southern,Tennessee,2016_Southern_Tennessee
188393,2016,AAA,MiLB,Pacific Coast,Las Vegas,2016_PacificCoast_LasVegas
188394,2016,AAA,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans
188395,2016,AAA,MiLB,International,Norfolk,2016_International_Norfolk
188404,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188404,2016,AA,MiLB,Texas,Frisco,2016_Texas_Frisco
188405,2016,A+,MiLB,Carolina,Carolina,2016_Carolina_Carolina
188405,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
188405,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188406,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
188406,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188414,2016,AA,MiLB,Eastern,Hartford,2016_Eastern_Hartford
188414,2016,AAA,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque
188416,2016,AA,MiLB,Eastern,Akron,2016_Eastern_Akron
188416,2016,AAA,MiLB,International,Columbus,2016_International_Columbus
188417,2016,AAA,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings
188423,2016,AAA,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis
188423,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188426,2016,A,MiLB,South Atlantic,Kannapolis,2016_SouthAtlantic_Kannapolis
188431,2016,A+,MiLB,California,Lake Elsinore,2016_California_LakeElsinore
188431,2016,AA,MiLB,Texas,San Antonio,2016_Texas_SanAntonio
188433,2016,AAA,MiLB,International,Syracuse,2016_International_Syracuse
188436,2016,A+,MiLB,California,Lancaster,2016_California_Lancaster
188437,2016,AA,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas
188438,2016,A,MiLB,Midwest,West Michigan,2016_Midwest_WestMichigan
188439,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188439,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188441,2016,AAA,MiLB,Pacific Coast,Fresno,2016_PacificCoast_Fresno
188441,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188443,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
188447,2016,AA,MiLB,Texas,Midland,2016_Texas_Midland
188448,2016,Rk,MiLB,Arizona,Giants,2016_Arizona_Giants
188448,2016,A+,MiLB,California,San Jose,2016_California_SanJose
188455,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188455,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188456,2016,AAA,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre
188456,2016,AA,MiLB,Eastern,Trenton,2016_Eastern_Trenton
188456,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
188467,2016,AAA,MiLB,International,Gwinnett,2016_International_Gwinnett
188467,2016,A,MiLB,South Atlantic,Rome,2016_SouthAtlantic_Rome
188471,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188471,2016,A,MiLB,South Atlantic,Greensboro,2016_SouthAtlantic_Greensboro
188474,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
188474,2016,A,MiLB,South Atlantic,Hagerstown,2016_SouthAtlantic_Hagerstown
188477,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188486,2016,Rk,MiLB,Arizona,Diamondbacks,2016_Arizona_Diamondbacks
188486,2016,A+,MiLB,California,Visalia,2016_California_Visalia
188486,2016,A-,MiLB,Northwest,Hillsboro,2016_Northwest_Hillsboro
188488,2016,A+,MiLB,Florida State,Palm Beach,2016_FloridaState_PalmBeach
188488,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188488,2016,A,MiLB,Midwest,Peoria,2016_Midwest_Peoria
188495,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
188495,2016,A,MiLB,South Atlantic,Charleston,2016_SouthAtlantic_Charleston
188495,2016,A-,MiLB,New York-Pennsylvania,Staten Island,2016_NewYork-Pennsylvania_StatenIsland
188500,2016,AAA,MiLB,International,Louisville,2016_International_Louisville
188500,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188503,2016,AAA,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity
188503,2016,AAA,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma
188504,2016,AAA,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre
188507,2016,AAA,MiLB,International,Pawtucket,2016_International_Pawtucket
188507,2016,AA,MiLB,Eastern,Portland,2016_Eastern_Portland
188509,2016,AAA,MiLB,International,Syracuse,2016_International_Syracuse
188509,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
188509,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188510,2016,AA,MiLB,Eastern,Akron,2016_Eastern_Akron
188510,2016,AAA,MiLB,International,Columbus,2016_International_Columbus
188512,2016,A,MiLB,South Atlantic,Columbia,2016_SouthAtlantic_Columbia
188514,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
188519,2016,AA,MiLB,Southern,Montgomery,2016_Southern_Montgomery
188523,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188526,2016,AAA,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity
188526,2016,A+,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga
188526,2016,AA,MiLB,Texas,Tulsa,2016_Texas_Tulsa
188531,2016,A+,MiLB,Carolina,Frederick,2016_Carolina_Frederick
188534,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
188535,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
188535,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188541,2016,AAA,MiLB,International,Toledo,2016_International_Toledo
188541,2016,AA,MiLB,Eastern,Erie,2016_Eastern_Erie
188542,2016,A,MiLB,South Atlantic,Hickory,2016_SouthAtlantic_Hickory
188546,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
188546,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188547,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
188547,2016,A,MiLB,South Atlantic,Kannapolis,2016_SouthAtlantic_Kannapolis
188551,2016,AA,MiLB,Southern,Chattanooga,2016_Southern_Chattanooga
188553,2016,AAA,MiLB,International,Columbus,2016_International_Columbus
188560,2016,AAA,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings
188561,2016,AAA,MiLB,Pacific Coast,Fresno,2016_PacificCoast_Fresno
188562,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188564,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188573,2016,Rk,MiLB,Pioneer,Orem,2016_Pioneer_Orem
188576,2016,AAA,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings
188578,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188579,2016,A+,MiLB,Florida State,Fort Myers,2016_FloridaState_FortMyers
188579,2016,A,MiLB,Midwest,Cedar Rapids,2016_Midwest_CedarRapids
188580,2016,AA,MiLB,Southern,Tennessee,2016_Southern_Tennessee
188582,2016,AAA,MiLB,International,Indianapolis,2016_International_Indianapolis
188582,2016,AA,MiLB,Eastern,Altoona,2016_Eastern_Altoona
188589,2016,A,MiLB,Midwest,Lansing,2016_Midwest_Lansing
188590,2016,A+,MiLB,California,Stockton,2016_California_Stockton
188595,2016,AAA,MiLB,International,Louisville,2016_International_Louisville
188599,2016,AA,MiLB,Eastern,Trenton,2016_Eastern_Trenton
188599,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
188603,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
188611,2016,AAA,MiLB,International,Syracuse,2016_International_Syracuse
188611,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
188611,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188613,2016,AA,MiLB,Eastern,New Hampshire,2016_Eastern_NewHampshire
188613,2016,A+,MiLB,Florida State,Dunedin,2016_FloridaState_Dunedin
188618,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188618,2016,AA,MiLB,Texas,Frisco,2016_Texas_Frisco
188619,2016,Rk,MiLB,Gulf Coast,Marlins,2016_GulfCoast_Marlins
188619,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188619,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188625,2016,A,MiLB,Midwest,Dayton,2016_Midwest_Dayton
188629,2016,AAA,MiLB,Pacific Coast,Nashville,2016_PacificCoast_Nashville
188629,2016,AAA,MiLB,Pacific Coast,Oklahoma City,2016_PacificCoast_OklahomaCity
188633,2016,AAA,MiLB,International,Indianapolis,2016_International_Indianapolis
188633,2016,AAA,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma
188633,2016,AA,MiLB,Southern,Jackson,2016_Southern_Jackson
188640,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
188642,2016,Rk,MiLB,Appalachian,Princeton,2016_Appalachian_Princeton
188644,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188644,2016,AA,MiLB,Texas,Frisco,2016_Texas_Frisco
188646,2016,AAA,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha
188646,2016,AA,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas
188648,2016,A+,MiLB,California,Inland Empire,2016_California_InlandEmpire
188649,2016,A+,MiLB,California,Modesto,2016_California_Modesto
188651,2016,A,MiLB,Midwest,Wisconsin,2016_Midwest_Wisconsin
188659,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
188659,2016,A,MiLB,Midwest,South Bend,2016_Midwest_SouthBend
188659,2016,A-,MiLB,Northwest,Eugene,2016_Northwest_Eugene
188660,2016,A,MiLB,South Atlantic,Delmarva,2016_SouthAtlantic_Delmarva
188660,2016,A-,MiLB,New York-Pennsylvania,Aberdeen,2016_NewYork-Pennsylvania_Aberdeen
188668,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
188668,2016,AAA,MiLB,Pacific Coast,Tacoma,2016_PacificCoast_Tacoma
188668,2016,AA,MiLB,Southern,Jackson,2016_Southern_Jackson
188669,2016,A+,MiLB,Florida State,Palm Beach,2016_FloridaState_PalmBeach
188669,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188670,2016,AAA,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha
188670,2016,AA,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas
188671,2016,Rk,MiLB,Arizona,Giants,2016_Arizona_Giants
188671,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
188678,2016,A+,MiLB,Carolina,Lynchburg,2016_Carolina_Lynchburg
188678,2016,AA,MiLB,Eastern,Akron,2016_Eastern_Akron
188681,2016,A+,MiLB,Florida State,Fort Myers,2016_FloridaState_FortMyers
188681,2016,A,MiLB,Midwest,Cedar Rapids,2016_Midwest_CedarRapids
188686,2016,AAA,MiLB,International,Lehigh Valley,2016_International_LehighValley
188686,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188688,2016,AAA,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis
188688,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188694,2016,A+,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater
188694,2016,A,MiLB,South Atlantic,Lakewood,2016_SouthAtlantic_Lakewood
188695,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188701,2016,A,MiLB,Midwest,Peoria,2016_Midwest_Peoria
188709,2016,AAA,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento
188709,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
188711,2016,Rk,MiLB,Pioneer,Great Falls,2016_Pioneer_GreatFalls
188711,2016,Rk,MiLB,Arizona,White Sox,2016_Arizona_WhiteSox
188711,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
188712,2016,A,MiLB,South Atlantic,Greensboro,2016_SouthAtlantic_Greensboro
188723,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188723,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188728,2016,A+,MiLB,Florida State,Dunedin,2016_FloridaState_Dunedin
188736,2016,Rk,MiLB,Pioneer,Orem,2016_Pioneer_Orem
188736,2016,A+,MiLB,California,Inland Empire,2016_California_InlandEmpire
188739,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
188739,2016,AA,MiLB,Southern,Mobile,2016_Southern_Mobile
188749,2016,A-,MiLB,New York-Pennsylvania,West Virginia,2016_NewYork-Pennsylvania_WestVirginia
188751,2016,AAA,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis
188751,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188757,2016,AAA,MiLB,International,Rochester,2016_International_Rochester
188765,2016,AAA,MiLB,Pacific Coast,Colorado Springs,2016_PacificCoast_ColoradoSprings
188766,2016,AAA,MiLB,Pacific Coast,Las Vegas,2016_PacificCoast_LasVegas
188793,2016,AAA,MiLB,Pacific Coast,Las Vegas,2016_PacificCoast_LasVegas
188794,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
188794,2016,AA,MiLB,Southern,Mobile,2016_Southern_Mobile
188804,2016,AA,MiLB,Texas,Corpus Christi,2016_Texas_CorpusChristi
188809,2016,A,MiLB,South Atlantic,Columbia,2016_SouthAtlantic_Columbia
188810,2016,AA,MiLB,Eastern,Hartford,2016_Eastern_Hartford
188810,2016,AAA,MiLB,Pacific Coast,Albuquerque,2016_PacificCoast_Albuquerque
188811,2016,AAA,MiLB,International,Syracuse,2016_International_Syracuse
188811,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
188822,2016,A+,MiLB,Florida State,St. Lucie,2016_FloridaState_St.Lucie
188837,2016,AA,MiLB,Eastern,Trenton,2016_Eastern_Trenton
188838,2016,A,MiLB,South Atlantic,Lakewood,2016_SouthAtlantic_Lakewood
188839,2016,A+,MiLB,Carolina,Myrtle Beach,2016_Carolina_MyrtleBeach
188847,2016,A,MiLB,South Atlantic,Columbia,2016_SouthAtlantic_Columbia
188848,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
188848,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188849,2016,Rk,MiLB,Pioneer,Idaho Falls,2016_Pioneer_IdahoFalls
188849,2016,AA,MiLB,Texas,Northwest Arkansas,2016_Texas_NorthwestArkansas
188849,2016,A,MiLB,South Atlantic,Lexington,2016_SouthAtlantic_Lexington
188850,2016,AA,MiLB,Eastern,Altoona,2016_Eastern_Altoona
188858,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
188858,2016,A,MiLB,South Atlantic,Kannapolis,2016_SouthAtlantic_Kannapolis
188859,2016,AA,MiLB,Southern,Jackson,2016_Southern_Jackson
188867,2016,AA,MiLB,Eastern,Akron,2016_Eastern_Akron
188867,2016,AAA,MiLB,International,Columbus,2016_International_Columbus
188871,2016,AA,MiLB,Southern,Pensacola,2016_Southern_Pensacola
188872,2016,A-,MiLB,New York-Pennsylvania,Connecticut,2016_NewYork-Pennsylvania_Connecticut
188883,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
188889,2016,Rk,MiLB,Arizona,Rangers,2016_Arizona_Rangers
188889,2016,AAA,MiLB,Pacific Coast,Round Rock,2016_PacificCoast_RoundRock
188890,2016,AA,MiLB,Eastern,Erie,2016_Eastern_Erie
188890,2016,A+,MiLB,Florida State,Lakeland,2016_FloridaState_Lakeland
188898,2016,A,MiLB,Midwest,Wisconsin,2016_Midwest_Wisconsin
188908,2016,Rk,MiLB,Gulf Coast,Orioles,2016_GulfCoast_Orioles
188909,2016,A,MiLB,South Atlantic,Hagerstown,2016_SouthAtlantic_Hagerstown
188913,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
188913,2016,AA,MiLB,Southern,Mobile,2016_Southern_Mobile
188913,2016,AA,MiLB,Texas,San Antonio,2016_Texas_SanAntonio
188916,2016,Rk,MiLB,Gulf Coast,Rays,2016_GulfCoast_Rays
188916,2016,A+,MiLB,Florida State,Charlotte,2016_FloridaState_Charlotte
188924,2016,Rk,MiLB,Arizona,Diamondbacks,2016_Arizona_Diamondbacks
188924,2016,A-,MiLB,Northwest,Hillsboro,2016_Northwest_Hillsboro
188925,2016,Rk,MiLB,Gulf Coast,Yankees East,2016_GulfCoast_YankeesEast
188925,2016,Rk,MiLB,Gulf Coast,Yankees West,2016_GulfCoast_YankeesWest
188926,2016,A+,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater
188928,2016,AAA,MiLB,International,Rochester,2016_International_Rochester
188928,2016,AA,MiLB,Southern,Chattanooga,2016_Southern_Chattanooga
188930,2016,A+,MiLB,Carolina,Lynchburg,2016_Carolina_Lynchburg
188930,2016,AA,MiLB,Eastern,Akron,2016_Eastern_Akron
188932,2016,AAA,MiLB,International,Pawtucket,2016_International_Pawtucket
188934,2016,AAA,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans
188938,2016,AAA,MiLB,International,Indianapolis,2016_International_Indianapolis
188938,2016,AA,MiLB,Eastern,Altoona,2016_Eastern_Altoona
188939,2016,A,MiLB,Midwest,Cedar Rapids,2016_Midwest_CedarRapids
188940,2016,A,MiLB,Midwest,Clinton,2016_Midwest_Clinton
188946,2016,AA,MiLB,Southern,Jackson,2016_Southern_Jackson
188954,2016,AAA,MiLB,International,Pawtucket,2016_International_Pawtucket
188954,2016,AA,MiLB,Eastern,Portland,2016_Eastern_Portland
188955,2016,Rk,MiLB,Arizona,White Sox,2016_Arizona_WhiteSox
188955,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
188955,2016,A,MiLB,South Atlantic,Kannapolis,2016_SouthAtlantic_Kannapolis
188966,2016,Rk,MiLB,Appalachian,Johnson City,2016_Appalachian_JohnsonCity
188966,2016,A+,MiLB,Florida State,Palm Beach,2016_FloridaState_PalmBeach
188966,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
188966,2016,A-,MiLB,New York-Pennsylvania,State College,2016_NewYork-Pennsylvania_StateCollege
188968,2016,AA,MiLB,Eastern,Reading,2016_Eastern_Reading
188971,2016,Rk,MiLB,Pioneer,Helena,2016_Pioneer_Helena
188973,2016,A+,MiLB,Carolina,Carolina,2016_Carolina_Carolina
188973,2016,AA,MiLB,Southern,Mississippi,2016_Southern_Mississippi
188977,2016,A+,MiLB,California,San Jose,2016_California_SanJose
188982,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
188983,2016,A+,MiLB,Florida State,Lakeland,2016_FloridaState_Lakeland
188984,2016,AAA,MiLB,International,Indianapolis,2016_International_Indianapolis
188987,2016,AAA,MiLB,Pacific Coast,New Orleans,2016_PacificCoast_NewOrleans
188987,2016,A+,MiLB,Florida State,Jupiter,2016_FloridaState_Jupiter
188987,2016,AA,MiLB,Southern,Jacksonville,2016_Southern_Jacksonville
188988,2016,Rk,MiLB,Appalachian,Pulaski,2016_Appalachian_Pulaski
188988,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
189000,2016,A+,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga
189000,2016,A,MiLB,Midwest,Great Lakes,2016_Midwest_GreatLakes
189006,2016,AAA,MiLB,Pacific Coast,Omaha,2016_PacificCoast_Omaha
189006,2016,A+,MiLB,Carolina,Wilmington,2016_Carolina_Wilmington
189008,2016,A+,MiLB,Florida State,Daytona,2016_FloridaState_Daytona
189019,2016,Rk,MiLB,Appalachian,Elizabethton,2016_Appalachian_Elizabethton
189019,2016,A,MiLB,Midwest,Cedar Rapids,2016_Midwest_CedarRapids
189020,2016,AA,MiLB,Eastern,Trenton,2016_Eastern_Trenton
189020,2016,A+,MiLB,Florida State,Tampa,2016_FloridaState_Tampa
189027,2016,AAA,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento
189027,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
189029,2016,AAA,MiLB,International,Syracuse,2016_International_Syracuse
189029,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
189034,2016,Rk,MiLB,Arizona,Mariners,2016_Arizona_Mariners
189034,2016,A,MiLB,Midwest,Clinton,2016_Midwest_Clinton
189037,2016,A+,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga
189037,2016,A+,MiLB,Carolina,Carolina,2016_Carolina_Carolina
189037,2016,AA,MiLB,Southern,Mississippi,2016_Southern_Mississippi
189037,2016,A,MiLB,Midwest,Great Lakes,2016_Midwest_GreatLakes
189039,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
189039,2016,A,MiLB,Midwest,South Bend,2016_Midwest_SouthBend
189041,2016,AAA,MiLB,Pacific Coast,Reno,2016_PacificCoast_Reno
189041,2016,AA,MiLB,Southern,Mobile,2016_Southern_Mobile
189042,2016,AA,MiLB,Eastern,Erie,2016_Eastern_Erie
189042,2016,A+,MiLB,Florida State,Lakeland,2016_FloridaState_Lakeland
189068,2016,A+,MiLB,Florida State,Lakeland,2016_FloridaState_Lakeland
189071,2016,A+,MiLB,California,San Jose,2016_California_SanJose
189081,2016,Rk,MiLB,Gulf Coast,Tigers West,2016_GulfCoast_TigersWest
189081,2016,A,MiLB,South Atlantic,Greensboro,2016_SouthAtlantic_Greensboro
189086,2016,AAA,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento
189089,2016,A+,MiLB,California,Stockton,2016_California_Stockton
189090,2016,A+,MiLB,Carolina,Frederick,2016_Carolina_Frederick
189098,2016,A-,MiLB,Northwest,Hillsboro,2016_Northwest_Hillsboro
189112,2016,A,MiLB,Midwest,Lansing,2016_Midwest_Lansing
189113,2016,AA,MiLB,Texas,Corpus Christi,2016_Texas_CorpusChristi
189113,2016,A,MiLB,Midwest,Quad Cities,2016_Midwest_QuadCities
189123,2016,A+,MiLB,Carolina,Winston-Salem,2016_Carolina_Winston-Salem
189123,2016,A,MiLB,South Atlantic,Kannapolis,2016_SouthAtlantic_Kannapolis
189127,2016,A+,MiLB,California,Rancho Cucamonga,2016_California_RanchoCucamonga
189129,2016,A+,MiLB,California,Modesto,2016_California_Modesto
189129,2016,AA,MiLB,Eastern,Hartford,2016_Eastern_Hartford
189130,2016,A+,MiLB,Florida State,Fort Myers,2016_FloridaState_FortMyers
189130,2016,A,MiLB,Midwest,Cedar Rapids,2016_Midwest_CedarRapids
189137,2016,Rk,MiLB,Arizona,Royals,2016_Arizona_Royals
189140,2016,A,MiLB,South Atlantic,Charleston,2016_SouthAtlantic_Charleston
189140,2016,A-,MiLB,New York-Pennsylvania,Staten Island,2016_NewYork-Pennsylvania_StatenIsland
189142,2016,AAA,MiLB,Pacific Coast,Iowa,2016_PacificCoast_Iowa
189143,2016,AAA,MiLB,International,Scranton/Wilkes-Barre,2016_International_Scranton/Wilkes-Barre
189144,2016,A+,MiLB,Florida State,Fort Myers,2016_FloridaState_FortMyers
189145,2016,Rk,MiLB,Arizona,Padres,2016_Arizona_Padres
189145,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
189145,2016,AA,MiLB,Texas,San Antonio,2016_Texas_SanAntonio
189147,2016,A,MiLB,South Atlantic,Hickory,2016_SouthAtlantic_Hickory
189148,2016,Rk,MiLB,Gulf Coast,Phillies,2016_GulfCoast_Phillies
189148,2016,A+,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater
189149,2016,A-,MiLB,New York-Pennsylvania,Hudson Valley,2016_NewYork-Pennsylvania_HudsonValley
189152,2016,AAA,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis
189152,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
189153,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
189164,2016,AAA,MiLB,Pacific Coast,Memphis,2016_PacificCoast_Memphis
189164,2016,AA,MiLB,Texas,Springfield,2016_Texas_Springfield
189168,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
189168,2016,A,MiLB,South Atlantic,Hagerstown,2016_SouthAtlantic_Hagerstown
189172,2016,AA,MiLB,Eastern,Harrisburg,2016_Eastern_Harrisburg
189175,2016,A+,MiLB,California,Lake Elsinore,2016_California_LakeElsinore
189175,2016,AA,MiLB,Texas,San Antonio,2016_Texas_SanAntonio
189177,2016,A+,MiLB,Carolina,Potomac,2016_Carolina_Potomac
189180,2016,A+,MiLB,California,Visalia,2016_California_Visalia
189186,2016,AAA,MiLB,International,Gwinnett,2016_International_Gwinnett
189186,2016,AA,MiLB,Southern,Mississippi,2016_Southern_Mississippi
189190,2016,Rk,MiLB,Pioneer,Grand Junction,2016_Pioneer_GrandJunction
189193,2016,A,MiLB,South Atlantic,Delmarva,2016_SouthAtlantic_Delmarva
189196,2016,Rk,MiLB,Pioneer,Orem,2016_Pioneer_Orem
189215,2016,Rk,MiLB,Arizona,Diamondbacks,2016_Arizona_Diamondbacks
189215,2016,AA,MiLB,Southern,Mobile,2016_Southern_Mobile
189215,2016,A,MiLB,Midwest,Kane County,2016_Midwest_KaneCounty
189227,2016,AAA,MiLB,Pacific Coast,Sacramento,2016_PacificCoast_Sacramento
189227,2016,A+,MiLB,California,San Jose,2016_California_SanJose
189227,2016,AA,MiLB,Eastern,Richmond,2016_Eastern_Richmond
189232,2016,AA,MiLB,Eastern,Reading,2016_Eastern_Reading
189232,2016,A+,MiLB,Florida State,Clearwater,2016_FloridaState_Clearwater
